代码,名称,副名称,特性,正文,风味文本,背面名称,背面副名称,背面特性,背面正文,背面风味文本,
05321,凋零术,,法术,[action]：<b>攻击</b>。这次攻击不使用[combat]，改为使用[willpower]。这次攻击你+2[willpower]。如果这次攻击抽出[skull]、[cultist]、[tablet]或[elder_thing]符号，受到攻击的敌人在本回合剩余时间内-1攻击、-1生命值、-1躲避(最低减至1)。,,,,,,,
05323,诱敌深入,,技巧,"叠加到你所在地点或一个连接地点。
在敌人阶段中，每名敌人不以正常移动方向移动，改为以最短路现朝向叠加地点移动。
 <b>强制</b> - 叠加状态下，当一轮结束时：丢弃诱敌深入。",,,,,,,
06110,头班守夜,,策略,"快速。在神话阶段的""抽取遭遇卡""步骤将要开始时打出。
不结算该步骤，改为查看遭遇牌堆顶部X张卡牌，其中X等于调查员人数。在任意调查员之间分发那些卡牌，你以外的每位调查员最多分发1张卡牌。然后，每位调查员依序抽取分发给他们的卡牌。",,,,,,,
06116,预言卷轴,,道具. 书籍,"使用(4秘密)。
[action]花费1秘密：选择你所在地点的一位调查员。该调查员抽取3张卡牌，然后丢弃其1张手牌。",……过去如是，将来亦如是。,,,,,,
06118,杰西卡·海德,错的时间，错的地点,盟友. 旅人. 诅咒萦绕,"你获得+1[combat]。
杰西卡·海德入场时，其上带有2点伤害。
[reaction]在你的回合结束后：治愈杰西卡·海德1点伤害。",我警告过你离我远一点，限在我们都被困在这里了。,,,,,,
52001,.32柯尔特手枪,,道具. 武器. 枪械,"使用(6子弹)。
[action]花费1子弹：<b>攻击</b>。这次攻击造成+1伤害。
[free]花费1资源：将.32柯尔特手枪返回你的手牌。",,,,,,,
52002,"""吃枪子吧！""",,策略,"快速。在你启动[[枪械]]支援卡上的<b>攻击</b>能力时打出。
花费该支援卡上的额外1子弹。本次攻击中，在你抽取混乱标记时，抽取额外1个混乱标记。选择其中一个结算并忽略其余标记。",,,,,,,
52003,逻辑推理,,洞察,你每有1个线索(最多3个)，治愈你所在地点的一位调查员的2点恐惧，或丢弃你所在地点的1张[[恐怖]]卡牌。,"""我是活著的最智慧的人，因为我知道一件事，那就是我知道我一无所知。""
<cite>《理想国》，柏拉图著</cite>",,,,,,
52004,古代雕文,伊西斯的记号,法术,"研究。<i>(FAQ, v2.0)</i>
使用(3充能)。
[action]花费1充能：<b>调查</b>。如果你成功，你可以将手牌中1张打印费用最多为X的支援卡放置入场，其中X为你超过难度的点数。",,,,,,,
52005,潜行,,才能,[free]在你回合中，消耗潜行：<b>躲避</b>。本次躲避尝试所选敌人-2躲避。如果你成功躲避该敌人，它解除交战状态但不消耗。你回合结束前，该敌人不能与你交战。,,,,,,,
52006,建议,,法术,"使用(3充能)。如果建议没有充能，则将其丢弃。
[action]消耗建议：<b>躲避</b>。本次躲避尝试将你的[willpower]数值加入你的技能值。如果你没有成功并超过难度至少2点，移除建议上的1充能。",,,,,,,
52007,炼金转化,,法术,"使用(4充能)。
[action]消耗炼金转化，花费1充能：检定[willpower](0)。你成功时每超过难度1点，获得1个资源(上限4个)。如果本次检定中抽出[skull]、[cultist]、[tablet]、[elder_thing]或[auto_fail]标记，受到1点伤害。",,,,,,,
52008,灵力风暴,,法术,"<b>攻击</b>。这次攻击不使用[combat]，改为使用[willpower]。你这次攻击获得+2[willpower]。如果你成功，这次攻击不造成基础伤害，而是对被攻击敌人所在地点的每个敌人造成3点伤害<i>(所有额外伤害只对受到攻击的敌人造成)</i>。<i>(FAQ, v2.0)</i>如果这次攻击中抽出[skull]、[cultist]、[tablet]、[elder_thing]或[auto_fail]标记，对所在地点每位调查员造成2点伤害。",,,,,,,
52009,提灯,,道具. 工具,"[action]：<b>调查</b>。本次调查中你所在地点-1隐藏值。
[action]丢弃提灯：对你所在地点的一个敌人造成1点伤害(或者改为造成2点伤害，并将提灯从游戏中移除)。本行动不会引起趁乱攻击。",,,,,,,
52010,挖墓人的铲子,,道具. 工具. 武器. 近战,"[action]：<b>攻击</b>。你这次攻击+2[combat]。
[action]丢弃挖墓人的铲子：发现你所在地点的1个线索(或者改为发现2个线索，并将挖墓人的铲子从游戏中移除)。",我知道我不应该再挖了，但我就是停不下来。,,,,,,
52011,邪秽誓约,渴血,疯狂. 契约,"剧本模式专用。祸害。隐私。
<b>显现</b> - 将本卡牌秘密地加入你的手牌。
<b>强制</b> - 在游戏结束或你退场时，如果本卡牌仍在你手牌中：你少获得2点经验。
[reaction]在你对一个敌人造成过量伤害时：从你手牌中丢弃本卡牌。",,,,,,,
52012,邪秽誓约,好奇,疯狂. 契约,"剧本模式专用。祸害。隐私。
<b>显现</b> - 将本卡牌秘密地加入你的手牌。
<b>强制</b> - 在游戏结束或你退场时，如果本卡牌仍在你手牌中：你少获得2点经验。
[reaction]在你成功调查一个没有线索的地点后：从你手牌中丢弃本卡牌。",,,,,,,
52013,邪秽誓约,胆怯,疯狂. 契约,"剧本模式专用。祸害。隐私。
<b>显现</b> - 将本卡牌秘密地加入你的手牌。
<b>强制</b> - 在游戏结束或你退场时，如果本卡牌仍在你手牌中：你少获得2点经验。
[action]：<b>躲避</b>。对象仅限你所在地点处于消耗且未交战状态的敌人。如果你成功，从你手牌中丢弃本卡牌。",,,,,,,
06001,托米·马尔登,新手警察,警察. 坚守,"[reaction]在你控制的一张支援卡被击败时：获得X资源，X为该支援卡上的伤害和恐惧的总和。将该支援卡混洗入你的牌堆。
[elder_sign]效果：+2。你可以将托米·马尔登上的最多2点伤害和/或恐惧移动到你控制的1张支援卡上，或将你控制的1张支援卡上的最多2点伤害和/或恐惧移动到托米·马尔登上。","""保持警戒，托米。""",,,,"<b>卡牌张数</b>：30。
<b>牌组构建选项</b>：守卫者([guardian])等级0-5，中立卡牌等级0-5，求生者cards([survivor])等级0-2。
<b>牌组构建需求</b>(不计入卡牌张数)：贝基、低级错误、1张随机基础弱点。","马尔登家族里的大多数人都或多或少于波士顿警署任职。不久之前，马尔登家族最小的弟弟托米也得到了自己的警徽。托米有敏锐的洞察力、过人的胆识，还有一把可靠的步枪""贝基""，他愿献身于执法事业……但当他被借调到阿卡姆的警察局之后，他发现自己对这座诡异小城里层出不穷的怪事一点心理准备都没有。即便如此，不管罪案现场是烟雾缭绕的地下酒吧，还是血迹斑驳的圣坛，托米都不会停下追查的步子，直到将罪犯绳之以法。",
06005,派翠斯·海瑟薇,小提琴家,艺人. 诅咒萦绕,"你的手牌上限减少3张。
每个补给阶段中，不抽取1张卡牌，改为丢弃你手牌中的所有非弱点卡牌，并抽取卡牌直到你有5张手牌。
[elder_sign]效果：+1。在这次检定结束后，你可以留下弃牌堆中的1张卡牌并将其余卡牌混洗回你的牌堆。",,,,,"<b>卡牌张数</b>：42。
<b>牌组构建选项</b>：求生者([survivor])等级0-5，潜修者([mystic])等级0-2，中立卡牌等级0-5。
<b>牌组构建需求</b>(不计入卡牌张数)：派翠斯的小提琴、异次元监视者、1张随机基础弱点。",派翠斯毕生都在为音乐而活。悠扬的奏鸣曲、曼妙的咏叹调、低沉洪亮的进行曲，永远都是她最亲密的伙伴。但有的时候，当派翠斯拉起小提琴，，她能感觉到有个超出认知的怪异存在正监视且等待著她，心急如焚。在过去的一个月里，牠出现得越发频繁，派翠斯的情绪也日渐紧绷，已开始影响她拉琴的表现。她再也无法忍受。她在阿卡姆沃德剧院举办最后一场演奏会之后，终于决定要采取行动。,
06006,贝基,马林1894型订制步枪,道具. 武器. 枪械,"托米·马尔登牌组专用。使用(2子弹)。
从托米·马尔登的[reaction]能力获得的资源可以改为放置在贝基上，作为子弹。
[action]花费1子弹：<b>攻击</b>。这次攻击你+2[combat]并造成+1伤害。",,,,,,,
06007,低级错误,,疏忽. 缺陷,<b>显现</b> - 丢弃你控制的带有伤害或恐惧的每张支援卡。如果没有支援卡被此效果丢弃，将低级错误混洗回你的牌堆。,,,,,,,
06016,派翠斯的小提琴,我的缪斯女神,道具. 乐器,"派翠斯·海瑟薇牌组专用。
[fast]选择并丢弃你1张手牌，并消耗派翠斯的小提琴：选择你所在地点的一位调查员，其获得1资源或抽取1张卡牌。",,,,,,,
06017,异次元监视者,,怪物. 异次元,"祸害。隐私。猎手。
<b>显现</b> - 秘密地将本敌人加入你的手牌。
只要本敌人在你的手牌中，你可以攻击或躲避它(如同其在你所在地点)。如果你成功，将其从你手牌中丢弃。如果你失败，将其生成并与你交战。
<b>强制</b> - 在你牌堆的卡牌耗尽时，如果本敌人在你的手牌中：其<i>(从你的手牌中)</i>攻击你。",,,,,,,
06018,渴血之刃,赛勒菲斯的灾厄之刃,道具. 武器. 近战. 遗物. 诅咒萦绕,"每副牌组限制1张。作为打出本卡牌的额外的费用，你必须在你的绑定卡牌中查找3张嗜血，并将其混洗入你的牌堆。<i>(FAQ, v1.9)</i>
[action]：<b>攻击</b>。每叠加1张嗜血，这次攻击你+1[combat]。这次攻击造成+1伤害。如果这次攻击击败了一名敌人，<i>(从供应堆)</i>放置1资源在本卡牌上，作为贡品。",,,,,,,
06019,嗜血,,疯狂,"绑定(渴血之刃)。
<b>显现</b> - 从渴血之刃移除2贡品来叠加嗜血到其上。如果你不能这么做，受到1点恐惧并将嗜血混洗回你的牌堆。
[free]用渴血之刃攻击时，将嗜血混洗入你的牌堆：这次攻击你造成+1伤害。(每次攻击最多一次。)",,,,,,,
06020,庄严立誓,,勇气,"多重。快速。
打出庄严立誓到你所在地点另一位调查员的控制之下。
[fast]如果庄严立誓的所有者位于你所在地点，消耗庄严立誓：将你控制的卡牌上的1点伤害或恐惧移动到该调查员控制的卡牌上。",,,,,,,
06021,一瓣缟玛瑙,,道具. 遗物. 密教,"多重。快速。
[free]如果你场上有3张一瓣缟玛瑙：将它们放在一边，位于场外。在你的绑定卡牌中查找并将皇后的挂坠放置入场。",,,,,,,
06022,皇后的挂坠,虚无皇后,道具. 遗物,"绑定(一瓣缟玛瑙)。使用(3充能)。如果本卡牌没有充能，将其放在一边，位于场外，并将放在一边的3张一瓣缟玛瑙混洗入你的牌堆。
[free]消耗皇后的挂坠并花费1充能：选择一个已揭示地点并选择以下一项 - 移动到该地点、发现该地点的1个线索、自动躲避该地点的一名敌人。",,,,,,,
06027,仰望星空,,洞察. 预言,"每场游戏最多两次。
遭遇牌堆有10张以上卡牌时才能打出。
在你的绑定卡牌中查找1张群星正确之时，并将其混洗入遭遇牌堆顶部10张卡牌中。",,,,,,,
06028,群星正确之时,,预言,"绑定(仰望星空)。
<b>显现</b> - 将群星正确之时移出游戏。选择一位调查员。该调查员抽取1张卡牌，获得1资源，并且可以立即进行一次行动，如同在自己回合(本行动不计入该调查员每回合可进行的行动数)。",,,,,,,
06029,开启大门,,法术,"多重。 快速。
只能在你的回合中打出。
叠加到你所在地点。团队在场上限制3张。
调查员可以在任何2个叠加开启大门的地点之间移动，如同两地点连接。",,,,,,,
06030,道尔女士,乌撒的猫将军,盟友. 生物. 幻梦境,"每副牌组限制1张。
<b>强制</b> - 在道尔女士入场后：在你的绑定卡牌中查找希望、热诚和预见。随机选择1张放置入场，并将其余2张混洗入你的牌堆。在道尔女士离场时，找出这几张支援卡(不论其是否在场)，并将其放在一边，位于场外。<i>(FAQ, v2.0)</i>",,,,,,,
06031,希望,,盟友. 生物. 幻梦境,"绑定(道尔女士)。快速。
<b>强制</b> - 在希望入场后：丢弃热诚和预见。
[action]如果希望已准备，将其消耗或丢弃：<b>躲避</b>。以5点基础[agility]值尝试躲避。(如果你丢弃希望，这次检定自动成功。然后，你可以将希望混洗入你的牌堆来将热诚或预见从你的弃牌堆放置入场。)",,,,,,,
06032,热诚,,盟友. 生物. 幻梦境,"绑定(道尔女士)。快速。
<b>强制</b> - 在热诚入场后：丢弃希望和预见。
[action]如果热诚已准备，将其消耗或丢弃：<b>攻击</b>。以5点基础[combat]值攻击。(如果你丢弃热诚，这次检定自动成功。然后，你可以将热诚混洗入你的牌堆来将希望或预见从你的弃牌堆放置入场。)",,,,,,,
06033,预见,,盟友. 生物. 幻梦境,"绑定(道尔女士)。快速。
<b>强制</b> - 在预见入场后：丢弃希望和热诚。
[action]如果预见已准备，将其消耗或丢弃：<b>调查</b>。以5点基础[intellect]值调查。(如果你丢弃预见，这次检定自动成功。然后，你可以将预见混洗入你的牌堆来将希望或热诚从你的弃牌堆放置入场。)",,,,,,,
06002,曼蒂·汤普森,研究员,助理. 学者,"[reaction] 在一位调查员在你所在地点将要在其牌堆或遭遇牌堆中查找并结算某一效果时：该调查员可以查找额外3张卡牌，或该次查找多结算1个目标。(每轮限制一次)
[elder_sign]效果：+0。在你的牌堆顶部3张卡牌中查找一张卡牌，并将其抽取或投入这次检定(如果可能)。混洗你的牌堆。",,,,,"<b>卡牌张数</b>：30、40或50(构筑牌组时选择)。
<b>次级职阶选择</b>：构筑牌组时，选择潜修者([mystic])、流浪者([rogue])或求生者([survivor])。
<b>牌组构建选项</b>：探求者([seeker])等级0-5，中立卡牌等级0-5，最多10张你所选次级职阶的等级0-1事件卡和/或技能卡。
<b>牌组构建需求</b>(不计入卡牌张数)：1张神秘证据(如果你的卡牌张数为40，改为2张；如果你的卡牌张数为50，改为3张)、惊人的发现、1张随机基础弱点。",曼蒂打从小时候开始，睡不著就会看书。许多夜晚都是如此度过的。她过目不忘，擅长联系事物找出真相，因此她得到了米斯卡塔尼克大学的一份宝贵工作——研究员。她曾花上数小时翻阅那些古老的禁书，细细阅读书中的亵渎内容。在阅读过程中，她发现字里行间在有规律地暗示著一场大乱即将来临。她是不是得了妄想症？还是说真有一场灾难或是动乱将要发生？,
